Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),PM 2.5 ( µg/m3 ),CO ( µg/m3 ),O3 ( µg/m3 )
2018-03-30 05:00:56,10.65,2.44,5.278333333333334,6.61,11.14,566.92,47.74666666666667
2018-03-30 06:00:56,7.846666666666667,2.454,7.216666666666667,8.693333333333333,8.27,586.61,47.46666666666667
2018-03-30 07:00:56,7.273333333333333,2.8539999999999996,16.97833333333333,19.963333333333335,5.22,635.4333333333333,39.16333333333333
2018-03-30 08:00:56,8.084999999999999,4.898000000000001,36.88666666666666,51.60333333333334,5.72,753.2566666666667,30.72
2018-03-30 09:00:56,9.708333333333334,5.124,41.84166666666666,61.68833333333333,7.84,845.4366666666666,25.05333333333333
2018-03-30 10:00:56,11.459999999999999,5.588,37.66833333333334,53.64,11.97,828.5166666666668,27.843333333333334
2018-03-30 11:00:56,11.766666666666666,5.9959999999999996,39.04166666666667,55.876666666666665,14.11,946.0266666666666,28.03333333333333
2018-03-30 12:00:56,12.468333333333334,5.938,49.144999999999996,76.47500000000001,13.7,1214.2833333333333,25.513333333333332
2018-03-30 13:00:56,15.831666666666667,5.265999999999999,33.625,47.115,16.51,977.1433333333334,35.02
2018-03-30 14:00:56,14.793333333333335,4.2459999999999996,35.144999999999996,49.945,16.08,1077.4066666666668,30.493333333333336
2018-03-30 15:00:56,14.683333333333334,4.884,26.89666666666667,39.33833333333333,16.59,835.3766666666667,38.10666666666667
2018-03-30 16:00:56,14.421666666666667,3.7900000000000005,20.64166666666667,29.916666666666664,14.21,659.37,43.28666666666667
2018-03-30 17:00:56,14.665000000000001,3.8260000000000005,25.35333333333333,36.26833333333333,12.32,673.0233333333334,42.373333333333335
2018-03-30 18:00:56,15.815,4.859999999999999,30.775000000000002,42.43,13.0,738.1466666666666,39.42333333333333
2018-03-30 19:00:56,17.231666666666666,5.566,35.1,47.08333333333333,10.73,800.7833333333334,42.196666666666665
2018-03-30 20:00:56,18.246666666666666,6.288,39.14833333333333,53.779999999999994,10.46,933.0233333333334,35.516666666666666
2018-03-30 21:00:56,19.09,6.36,38.51,49.545,11.79,1069.9466666666667,31.313333333333333
2018-03-30 22:00:56,19.496666666666666,5.832,30.148333333333333,39.36833333333333,14.01,879.9433333333333,35.233333333333334
2018-03-30 23:00:56,18.833333333333332,6.765999999999999,35.36666666666667,44.25833333333333,16.86,1078.2766666666666,18.816666666666663
2018-03-31 00:00:56,19.37666666666667,4.2860000000000005,30.491666666666667,37.32,17.36,970.1033333333334,23.343333333333334
2018-03-31 01:00:56,17.7,4.804,20.705000000000002,24.300000000000004,15.64,868.72,33.29
2018-03-31 02:00:56,16.185000000000002,3.792,10.043333333333333,12.403333333333334,16.73,767.27,49.69
2018-03-31 03:00:56,13.181666666666668,3.22,7.51,8.915000000000001,18.85,613.2033333333334,50.22
2018-03-31 04:00:56,11.251666666666667,3.2100000000000004,6.885,8.175,16.24,612.2033333333334,47.77333333333333
2018-03-31 05:00:56,9.975,3.046,5.034999999999999,6.265000000000001,12.62,522.99,49.85666666666667
2018-03-31 06:00:56,8.373333333333333,2.658,8.231666666666667,9.629999999999999,9.61,500.67666666666673,50.656666666666666
2018-03-31 07:00:56,9.17,3.4119999999999995,22.14666666666667,25.576666666666664,12.25,697.66,47.88333333333333
2018-03-31 08:00:56,12.683333333333334,5.231999999999999,37.470000000000006,49.795,17.43,928.51,38.46333333333333
2018-03-31 09:00:56,15.386666666666667,6.968,36.915,52.901666666666664,20.84,864.5133333333333,37.09
2018-03-31 10:00:56,18.285,6.724,31.045000000000005,44.71833333333333,27.81,763.2866666666667,46.29
2018-03-31 11:00:56,21.798333333333336,6.756,25.1,35.49166666666667,28.72,731.9666666666667,53.07666666666667
2018-03-31 12:00:56,23.77166666666667,7.236,22.016666666666662,31.165,27.15,651.1066666666667,55.39
2018-03-31 13:00:56,22.509999999999998,6.390000000000001,18.438333333333333,26.19333333333333,23.52,650.6166666666667,57.583333333333336
2018-03-31 14:00:56,22.471666666666668,5.782,21.26666666666667,31.408333333333335,20.8,639.0500000000001,57.333333333333336
2018-03-31 15:00:56,23.893333333333334,5.574000000000001,22.373333333333335,32.519999999999996,19.74,611.8566666666667,57.45
2018-03-31 16:00:56,22.650000000000002,4.976,24.04666666666667,34.06166666666667,20.52,609.7133333333334,55.18000000000001
2018-03-31 17:00:56,19.796666666666663,4.53,24.30666666666667,33.461666666666666,19.36,636.53,57.00333333333333
2018-03-31 18:00:56,20.10833333333333,4.578,34.74666666666666,49.06333333333333,21.22,831.6733333333333,53.85333333333333
